mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_init,param_learning_rate,param_loss,param_max_depth,param_max_features,param_random_state,param_verbose,param_warm_start,params,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE
0.6251055002212524,0.010980003915001221,0.000961136817932129,7.566941844398517e-05,friedman_mse,zero,0.05,log_loss,3,0.4,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 0.4, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-28.735849056603772,-23.0,-37.22641509433962,-25.037735849056602,-36.0,-36.43396226415094,-24.566037735849058,-27.22641509433962,-25.442307692307693,-37.90384615384615,-30.157256894049347,5.701366973356256,465,-3.6792452830188678,-3.150943396226415,-4.245283018867925,-3.339622641509434,-3.7735849056603774,-4.09433962264151,-3.3207547169811322,-3.3773584905660377,-3.3653846153846154,-4.211538461538462,-3.6558055152394773,0.38627061196169776,291
0.639885425567627,0.010878554125276711,0.0010758399963378905,0.00013250794148641799,friedman_mse,zero,0.05,log_loss,3,0.4,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 0.4, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-28.735849056603772,-23.0,-37.22641509433962,-25.037735849056602,-36.0,-36.43396226415094,-24.566037735849058,-27.22641509433962,-25.442307692307693,-37.90384615384615,-30.157256894049347,5.701366973356256,465,-3.6792452830188678,-3.150943396226415,-4.245283018867925,-3.339622641509434,-3.7735849056603774,-4.09433962264151,-3.3207547169811322,-3.3773584905660377,-3.3653846153846154,-4.211538461538462,-3.6558055152394773,0.38627061196169776,291
0.6788680553436279,0.006005975135387477,0.0009808063507080079,3.46675371383274e-05,friedman_mse,zero,0.05,log_loss,3,0.5,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 0.5, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-29.566037735849058,-30.566037735849058,-34.20754716981132,-38.735849056603776,-37.43396226415094,-37.79245283018868,-20.18867924528302,-31.67924528301887,-32.05769230769231,-35.36538461538461,-32.75928882438317,5.1621694195325025,1157,-3.792452830188679,-3.7735849056603774,-3.943396226415094,-3.981132075471698,-4.037735849056604,-4.320754716981132,-3.0943396226415096,-3.641509433962264,-3.673076923076923,-4.019230769230769,-3.8277213352685044,0.3100633054264574,1037
0.6940717220306396,0.009902754119071976,0.0010970115661621093,0.00012891108917415336,friedman_mse,zero,0.05,log_loss,3,0.5,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 0.5, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-29.566037735849058,-30.566037735849058,-34.20754716981132,-38.735849056603776,-37.43396226415094,-37.79245283018868,-20.18867924528302,-31.67924528301887,-32.05769230769231,-35.36538461538461,-32.75928882438317,5.1621694195325025,1157,-3.792452830188679,-3.7735849056603774,-3.943396226415094,-3.981132075471698,-4.037735849056604,-4.320754716981132,-3.0943396226415096,-3.641509433962264,-3.673076923076923,-4.019230769230769,-3.8277213352685044,0.3100633054264574,1037
0.44895966053009034,0.003304617772055414,0.001257181167602539,9.428464606049452e-05,friedman_mse,zero,0.05,log_loss,4,sqrt,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 'sqrt', 'random_state': 0, 'verbose': 1, 'warm_start': True}",-36.660377358490564,-24.58490566037736,-29.58490566037736,-28.056603773584907,-41.735849056603776,-35.679245283018865,-25.547169811320753,-30.20754716981132,-31.53846153846154,-28.173076923076923,-31.176814223512338,5.0925760938530695,855,-4.018867924528302,-3.4150943396226414,-3.9622641509433962,-3.4150943396226414,-4.113207547169812,-3.943396226415094,-3.4339622641509435,-3.6037735849056602,-3.8846153846153846,-3.5576923076923075,-3.734796806966618,0.2617337675000824,641
0.4549254894256592,0.010105875931704159,0.0011859893798828124,0.00010189638546073609,friedman_mse,zero,0.05,log_loss,4,sqrt,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 'sqrt', 'random_state': 0, 'verbose': 1, 'warm_start': False}",-36.660377358490564,-24.58490566037736,-29.58490566037736,-28.056603773584907,-41.735849056603776,-35.679245283018865,-25.547169811320753,-30.20754716981132,-31.53846153846154,-28.173076923076923,-31.176814223512338,5.0925760938530695,855,-4.018867924528302,-3.4150943396226414,-3.9622641509433962,-3.4150943396226414,-4.113207547169812,-3.943396226415094,-3.4339622641509435,-3.6037735849056602,-3.8846153846153846,-3.5576923076923075,-3.734796806966618,0.2617337675000824,641
0.4259644985198975,0.007902671908410751,0.0011408329010009766,3.365673262600192e-05,friedman_mse,zero,0.05,log_loss,4,log2,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 'log2', 'random_state': 0, 'verbose': 1, 'warm_start': True}",-34.77358490566038,-24.88679245283019,-21.943396226415093,-35.339622641509436,-34.18867924528302,-28.943396226415093,-25.92452830188679,-19.37735849056604,-34.15384615384615,-34.80769230769231,-29.43388969521045,5.723874566828947,231,-3.7547169811320753,-3.2641509433962264,-3.3773584905660377,-3.9056603773584904,-3.69811320754717,-3.358490566037736,-3.3962264150943398,-3.0754716981132075,-3.9615384615384617,-4.038461538461538,-3.5830188679245283,0.31375325561207484,89
0.4255313158035278,0.003652105762313313,0.0011205196380615235,2.6664706599886008e-05,friedman_mse,zero,0.05,log_loss,4,log2,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 'log2', 'random_state': 0, 'verbose': 1, 'warm_start': False}",-34.77358490566038,-24.88679245283019,-21.943396226415093,-35.339622641509436,-34.18867924528302,-28.943396226415093,-25.92452830188679,-19.37735849056604,-34.15384615384615,-34.80769230769231,-29.43388969521045,5.723874566828947,231,-3.7547169811320753,-3.2641509433962264,-3.3773584905660377,-3.9056603773584904,-3.69811320754717,-3.358490566037736,-3.3962264150943398,-3.0754716981132075,-3.9615384615384617,-4.038461538461538,-3.5830188679245283,0.31375325561207484,89
0.5099138736724853,0.014088992057343626,0.0011029243469238281,3.5335531711422775e-05,friedman_mse,zero,0.05,log_loss,4,0.1,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.1, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-27.528301886792452,-21.50943396226415,-26.943396226415093,-25.79245283018868,-37.20754716981132,-35.37735849056604,-17.0188679245283,-23.69811320754717,-28.53846153846154,-35.90384615384615,-27.951777939042092,6.239975389683928,13,-3.6037735849056602,-3.169811320754717,-3.7735849056603774,-3.5660377358490565,-3.849056603773585,-4.09433962264151,-2.8679245283018866,-3.509433962264151,-3.6153846153846154,-4.0576923076923075,-3.6107039187227863,0.35713757132987184,141
0.5057061672210693,0.011244764563970996,0.0011204719543457032,5.892366500613237e-05,friedman_mse,zero,0.05,log_loss,4,0.1,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.1, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-27.528301886792452,-21.50943396226415,-26.943396226415093,-25.79245283018868,-37.20754716981132,-35.37735849056604,-17.0188679245283,-23.69811320754717,-28.53846153846154,-35.90384615384615,-27.951777939042092,6.239975389683928,13,-3.6037735849056602,-3.169811320754717,-3.7735849056603774,-3.5660377358490565,-3.849056603773585,-4.09433962264151,-2.8679245283018866,-3.509433962264151,-3.6153846153846154,-4.0576923076923075,-3.6107039187227863,0.35713757132987184,141
0.5864407062530518,0.003719487211675837,0.0011951446533203125,0.00011159725543219765,friedman_mse,zero,0.05,log_loss,4,0.2,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.2, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-27.9811320754717,-25.49056603773585,-30.62264150943396,-26.547169811320753,-42.113207547169814,-33.886792452830186,-22.30188679245283,-22.49056603773585,-27.75,-34.82692307692308,-29.40108853410741,5.822239913560757,215,-3.6037735849056602,-3.339622641509434,-4.018867924528302,-3.490566037735849,-3.9245283018867925,-4.0,-3.018867924528302,-3.358490566037736,-3.673076923076923,-3.9038461538461537,-3.633164005805515,0.3167429340484479,205
0.5851961612701416,0.004146614496750073,0.0012141227722167968,0.000128559056249743,friedman_mse,zero,0.05,log_loss,4,0.2,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.2, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-27.9811320754717,-25.49056603773585,-30.62264150943396,-26.547169811320753,-42.113207547169814,-33.886792452830186,-22.30188679245283,-22.49056603773585,-27.75,-34.82692307692308,-29.40108853410741,5.822239913560757,215,-3.6037735849056602,-3.339622641509434,-4.018867924528302,-3.490566037735849,-3.9245283018867925,-4.0,-3.018867924528302,-3.358490566037736,-3.673076923076923,-3.9038461538461537,-3.633164005805515,0.3167429340484479,205
0.6649936676025391,0.009899880837180183,0.0010997533798217773,9.962719372043416e-05,friedman_mse,zero,0.05,log_loss,4,0.3,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.3, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-27.528301886792452,-25.71698113207547,-28.67924528301887,-26.641509433962263,-32.45283018867924,-33.58490566037736,-23.056603773584907,-30.943396226415093,-27.673076923076923,-30.98076923076923,-28.725761973875176,3.091694034561816,107,-3.452830188679245,-3.452830188679245,-3.8867924528301887,-3.2452830188679247,-3.358490566037736,-3.9622641509433962,-3.0943396226415096,-3.7358490566037736,-3.6346153846153846,-3.519230769230769,-3.5342525399129174,0.26069063427869066,21
0.6806154251098633,0.012114221408434774,0.0011127948760986327,5.1523154108338295e-05,friedman_mse,zero,0.05,log_loss,4,0.3,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.3, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-27.528301886792452,-25.71698113207547,-28.67924528301887,-26.641509433962263,-32.45283018867924,-33.58490566037736,-23.056603773584907,-30.943396226415093,-27.673076923076923,-30.98076923076923,-28.725761973875176,3.091694034561816,107,-3.452830188679245,-3.452830188679245,-3.8867924528301887,-3.2452830188679247,-3.358490566037736,-3.9622641509433962,-3.0943396226415096,-3.7358490566037736,-3.6346153846153846,-3.519230769230769,-3.5342525399129174,0.26069063427869066,21
0.7381818294525146,0.007065513824649912,0.001102447509765625,3.290660103886222e-05,friedman_mse,zero,0.05,log_loss,4,0.4,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.4, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-28.056603773584907,-26.0188679245283,-35.54716981132076,-23.0188679245283,-32.9811320754717,-37.660377358490564,-25.09433962264151,-22.07547169811321,-28.826923076923077,-35.05769230769231,-29.433744557329465,5.266076247268725,229,-3.4150943396226414,-3.452830188679245,-4.226415094339623,-3.169811320754717,-3.547169811320755,-4.188679245283019,-3.2830188679245285,-3.207547169811321,-3.5961538461538463,-3.9423076923076925,-3.6029027576197388,0.3680003886605761,121
0.7359731674194336,0.003927688375710207,0.001147150993347168,9.182132188011265e-05,friedman_mse,zero,0.05,log_loss,4,0.4,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.4, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-28.056603773584907,-26.0188679245283,-35.54716981132076,-23.0188679245283,-32.9811320754717,-37.660377358490564,-25.09433962264151,-22.07547169811321,-28.826923076923077,-35.05769230769231,-29.433744557329465,5.266076247268725,229,-3.4150943396226414,-3.452830188679245,-4.226415094339623,-3.169811320754717,-3.547169811320755,-4.188679245283019,-3.2830188679245285,-3.207547169811321,-3.5961538461538463,-3.9423076923076925,-3.6029027576197388,0.3680003886605761,121
0.7989950895309448,0.009623762855738382,0.001163649559020996,0.0002657815647222618,friedman_mse,zero,0.05,log_loss,4,0.5,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.5, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-26.849056603773583,-30.867924528301888,-33.35849056603774,-29.528301886792452,-36.528301886792455,-36.45283018867924,-25.169811320754718,-31.67924528301887,-24.21153846153846,-38.51923076923077,-31.31647314949202,4.704727303258075,879,-3.339622641509434,-3.7735849056603774,-4.037735849056604,-3.641509433962264,-3.660377358490566,-4.150943396226415,-3.3207547169811322,-3.641509433962264,-3.3653846153846154,-4.365384615384615,-3.7296806966618283,0.3392397330360166,611
0.8105885982513428,0.00974191914826175,0.001072835922241211,2.9905864139586848e-05,friedman_mse,zero,0.05,log_loss,4,0.5,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 4, 'max_features': 0.5, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-26.849056603773583,-30.867924528301888,-33.35849056603774,-29.528301886792452,-36.528301886792455,-36.45283018867924,-25.169811320754718,-31.67924528301887,-24.21153846153846,-38.51923076923077,-31.31647314949202,4.704727303258075,879,-3.339622641509434,-3.7735849056603774,-4.037735849056604,-3.641509433962264,-3.660377358490566,-4.150943396226415,-3.3207547169811322,-3.641509433962264,-3.3653846153846154,-4.365384615384615,-3.7296806966618283,0.3392397330360166,611
0.5085742712020874,0.011253318782237611,0.0013194084167480469,9.284645190751419e-05,friedman_mse,zero,0.05,log_loss,5,sqrt,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0, 'verbose': 1, 'warm_start': True}",-31.22641509433962,-28.67924528301887,-29.056603773584907,-26.547169811320753,-40.83018867924528,-32.509433962264154,-25.547169811320753,-30.943396226415093,-28.71153846153846,-22.307692307692307,-29.635885341074022,4.689076608959901,267,-3.8679245283018866,-3.811320754716981,-4.0,-3.339622641509434,-3.9622641509433962,-3.7169811320754715,-3.358490566037736,-3.5849056603773586,-3.7884615384615383,-3.3846153846153846,-3.681458635703919,0.23733186045546317,391
0.5089359998703002,0.0093432037764702,0.0013171911239624023,8.205826149662071e-05,friedman_mse,zero,0.05,log_loss,5,sqrt,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0, 'verbose': 1, 'warm_start': False}",-31.22641509433962,-28.67924528301887,-29.056603773584907,-26.547169811320753,-40.83018867924528,-32.509433962264154,-25.547169811320753,-30.943396226415093,-28.71153846153846,-22.307692307692307,-29.635885341074022,4.689076608959901,267,-3.8679245283018866,-3.811320754716981,-4.0,-3.339622641509434,-3.9622641509433962,-3.7169811320754715,-3.358490566037736,-3.5849056603773586,-3.7884615384615383,-3.3846153846153846,-3.681458635703919,0.23733186045546317,391
0.4660522937774658,0.004702771000553079,0.0012451648712158204,3.468596216473316e-05,friedman_mse,zero,0.05,log_loss,5,log2,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0, 'verbose': 1, 'warm_start': True}",-33.79245283018868,-16.867924528301888,-27.32075471698113,-26.77358490566038,-33.056603773584904,-29.11320754716981,-29.245283018867923,-24.60377358490566,-35.38461538461539,-33.42307692307692,-28.958127721335266,5.235426048086649,149,-3.7169811320754715,-2.792452830188679,-3.811320754716981,-3.5283018867924527,-3.4339622641509435,-3.452830188679245,-3.6226415094339623,-3.5849056603773586,-4.1923076923076925,-4.346153846153846,-3.6481857764876637,0.4061942062131882,269
0.46881394386291503,0.003793248148392406,0.0012538909912109375,1.727039413880521e-05,friedman_mse,zero,0.05,log_loss,5,log2,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0, 'verbose': 1, 'warm_start': False}",-33.79245283018868,-16.867924528301888,-27.32075471698113,-26.77358490566038,-33.056603773584904,-29.11320754716981,-29.245283018867923,-24.60377358490566,-35.38461538461539,-33.42307692307692,-28.958127721335266,5.235426048086649,149,-3.7169811320754715,-2.792452830188679,-3.811320754716981,-3.5283018867924527,-3.4339622641509435,-3.452830188679245,-3.6226415094339623,-3.5849056603773586,-4.1923076923076925,-4.346153846153846,-3.6481857764876637,0.4061942062131882,269
0.5705485582351685,0.013109083264506757,0.0013203144073486329,0.00010391433769241859,friedman_mse,zero,0.05,log_loss,5,0.1,0,1,True,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 5, 'max_features': 0.1, 'random_state': 0, 'verbose': 1, 'warm_start': True}",-28.67924528301887,-23.452830188679247,-24.81132075471698,-24.962264150943398,-35.698113207547166,-34.0,-25.849056603773583,-20.81132075471698,-24.596153846153847,-32.19230769230769,-27.505261248185775,4.677736671805564,1,-3.5849056603773586,-3.2264150943396226,-3.6792452830188678,-3.30188679245283,-3.7735849056603774,-3.849056603773585,-3.358490566037736,-3.1132075471698113,-3.5576923076923075,-3.6538461538461537,-3.509833091436865,0.23362107471638277,9
0.5671919107437133,0.012101403438635973,0.0013210058212280273,9.050829318465972e-05,friedman_mse,zero,0.05,log_loss,5,0.1,0,1,False,"{'criterion': 'friedman_mse', 'init': 'zero', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 5, 'max_features': 0.1, 'random_state': 0, 'verbose': 1, 'warm_start': False}",-28.67924528301887,-23.452830188679247,-24.81132075471698,-24.962264150943398,-35.698113207547166,-34.0,-25.849056603773583,-20.81132075471698,-24.596153846153847,-32.19230769230769,-27.505261248185775,4.677736671805564,1,-3.5849056603773586,-3.2264150943396226,-3.6792452830188678,-3.30188679245283,-3.7735849056603774,-3.849056603773585,-3.358490566037736,-3.1132075471698113,-3.5576923076923075,-3.6538461538461537,-3.509833091436865,0.23362107471638277,9
